business_id,address,city,state,postal_code,name,review_count,stars,type,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,WheelchairAccessible,Caters,GoodForKids,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTakeOut,RestaurantsTableService,BusinessParkingTypes,RestaurantsPriceRange,Ambience_Offered,Alcohol,WiFi,Music_Offered,Categories_Offered,Categories_NightLife,Categories_Bars,Categories_AmericanTraditional,Categories_FastFood,Categories_Pizza,Categories_Sandwiches,Categories_Coffee&Tea,Categories_Italian
VYNriOotbFZ7Qj_6jwUB5g,1955 E Tropicana Ave,Las Vegas,NV,89119,Sergio's Italian Gardens,129,4.0,business,1,0,1,1,1,1,1,0,0,1,1,1,1,1, 2,1,2,2,0,5,1,0,0,0,0,0,0,0
Erj_jPPdF3IupgNS1Yfm4w,2640 E Sunset Rd,Las Vegas,NV,89120,Bentley's Bar and Grill,23,3.0,business,1,0,1,0,1,1,1,1,0,1,0,1,1,0, 2,0,2,0,0,9,0,0,0,1,0,1,1,1
JlPLadwBV3o20GjQwKmXAg,"Palms Casino Resort, 4321 West Flamingo Rd",Las Vegas,NV,89103,PERFECTO @ the Rain Nightclub,38,4.0,business,0,0,1,1,0,0,0,1,0,1,0,0,0,2, 3,0,2,0,2,2,0,0,0,0,0,0,0,1
f5DD_VW9YipLr7fvIOY9Eg,3400 S Jones Blvd,Las Vegas,NV,89146,Quickly Boba Tea,11,3.0,business,0,0,1,1,0,0,0,0,0,0,0,0,0,1, 1,0,0,2,0,2,0,1,0,0,0,0,0,0
y-O3h7CV6X6P5ey1ZFcQwA,,Las Vegas,NV,89148,Murdock Meals,4,5.0,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,10,0,0,0,0,0,0,0,0
Ta4GRuHyZvU5H_l5IAG1PQ,"5980 W Spring Mountain Rd, Ste 2",Las Vegas,NV,89146,Nanay Gloria's,128,3.5,business,1,0,1,0,1,1,1,0,0,1,0,1,0,1, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
cAs1-wyAjvfsK1Vgo1jCWA,5600 Spring Mountain Rd,Las Vegas,NV,89146,Kkulmat Korean Kitchen,6,4.0,business,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
V8HEOhiEUU2i-VHcp_K8lQ,"2430 E Flamingo Rd, Ste 100",Las Vegas,NV,89121,Starbucks,21,3.0,business,1,0,1,0,0,0,0,1,0,0,0,1,0,1, 1,0,0,2,0,5,0,1,1,0,0,0,0,0
i5EhA_T8_eWLr4_4DGDS5w,"2233 N. Rampart, #3A",Las Vegas,NV,89128,Pizza Hut,22,2.5,business,0,0,1,0,0,1,0,0,1,0,0,1,0,1, 2,0,0,0,0,2,0,0,0,1,0,0,0,0
2xbxXWeu3tpZEJdGTTGbLg,"3909 W Sahara Ave, Ste 9",Las Vegas,NV,89102,Fortune Chinese Restaurant,13,4.0,business,0,0,1,0,0,1,0,0,0,1,1,1,1,0, 2,0,0,0,0,2,0,0,0,0,0,0,0,0
Jv-M0CM24Fu3XtrGKnzHiw,1590 E Flamingo Rd,Las Vegas,NV,89119,Murphy's Law Irish Bar & Grill,38,3.5,business,0,0,1,1,0,0,1,1,0,1,0,0,0,1, 1,2,2,0,3,4,0,0,0,0,0,0,1,1
zzzaIBwimxVej4tY6qFOUQ,6728 W Cheyenne Ave,Las Vegas,NV,89108,Guthrie's,36,3.5,business,0,0,1,0,1,1,1,0,0,1,0,1,0,1, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
aqwn3jdQLCWnb59gHK4nAw,4606 E Sunset Rd,Henderson,NV,89014,Chicken Shack,338,4.0,business,1,0,1,1,1,1,1,1,0,1,0,1,0,1, 1,1,1,0,0,2,0,0,0,0,0,0,0,0
-SWWUof5TuWDVL5SEAml8Q,1901 N Rancho Dr,Las Vegas,NV,89106,Wildburger,3,4.0,business,1,0,1,0,0,1,1,0,1,1,1,1,1,0, 1,0,0,0,0,3,0,0,0,0,0,0,0,0
XdOxflXrlWRdL9IWzXC54Q,6191 Centennial Center Blvd,Las Vegas,NV,89149,Olive Garden Italian Restaurant,146,3.5,business,1,0,1,1,0,1,0,0,0,1,1,1,1,1, 2,1,2,0,0,6,1,0,0,0,0,0,1,1
VntjrwqcYS2WPKWjurzf9Q,7770 W Ann Rd,Las Vegas,NV,89149,Onyx Restaurant At  Bogey's,9,3.5,business,1,0,1,1,0,0,1,0,0,1,1,1,1,1, 3,0,2,2,0,2,0,0,0,0,0,0,0,0
LH-DYCy9v3kM4JRtpcquxw,"Vdara, 2600 W Harmon Ave",Las Vegas,NV,89109,Silk Road,24,3.5,business,0,0,1,1,0,1,0,0,0,1,1,1,1,1, 2,0,2,2,0,3,0,0,0,0,0,0,0,0
IsVtFDJgNzBdTce2xSOmwQ,"4501 Paradise Rd, Ste P",Las Vegas,NV,89169,Subway,12,2.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,3,0,0,1,0,1,0,0,0
N3zuaqGESF5iZsi_md9c1Q,"4825 S. Rainbow Blvd, Suite 204 - 205",Las Vegas,NV,89103,Tasty BBQ Kitchen,19,4.0,business,1,0,1,0,1,1,1,0,0,1,1,1,1,1, 1,1,0,2,0,3,0,0,0,0,0,0,0,0
3p7mUvZtYocYf8gYEENGxw,"3720 W Tropicana Ave, Ste 1",Las Vegas,NV,89103,Simon and Joes Eatery,25,4.5,business,1,0,1,1,0,1,1,0,1,1,1,1,0,0, 2,0,0,2,0,4,0,0,0,0,0,0,0,0
K_pzZr-nXH2zdLxP-gcD0A,6521 Las Vegas Blvd S,Las Vegas,NV,89119,Borders,15,3.5,business,0,0,1,1,0,0,0,0,0,0,0,0,0,1, 2,0,0,0,0,7,0,1,0,0,0,0,0,0
jnroKk9qi0FR2bFSkxYZNg,"3466 S Decatur Blvd, Ste E",Las Vegas,NV,89102,Booming Pot Noodles,150,4.0,business,1,0,1,1,0,1,1,0,0,1,1,1,1,1, 2,1,1,2,0,4,0,0,0,0,0,0,0,0
Fzzq4g_ZvqZA-9yRwOVAFA,6295 S Pecos Rd,Las Vegas,NV,89120,Blind Tiger,39,3.5,business,0,0,1,0,0,0,1,0,0,1,0,0,0,1, 1,1,2,0,0,2,0,0,0,0,0,0,0,1
juMGlVODD52yam7hCE5P7Q,8410 Farm Rd,Las Vegas,NV,89131,Starbucks,4,3.0,business,1,0,1,0,0,0,0,1,0,0,0,0,0,1, 2,0,0,2,0,2,0,1,0,0,0,0,0,0
wxaL2gVWUHaD2C1ey3W8jg,1709 W Craig Rd,North Las Vegas,NV,89032,Burger King,11,1.5,business,1,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,3,0,0,0,0,1,0,0,0
o89qP2StDJBw1wxEpX5LgA,"4840 S Fort Apache Rd, Ste 100",Las Vegas,NV,89147,Kaizad's Smoke Shop & Hookah Lounge,8,3.0,business,1,0,1,1,0,0,1,0,0,1,0,0,0,1, 1,0,0,0,1,6,0,0,0,0,0,0,1,1
5XORYO9raiXVZSGGPvjSmA,8725 Deer Springs Way,Las Vegas,NV,89149,Kopper Keg,43,3.0,business,1,0,1,0,0,0,1,0,0,1,0,0,0,1, 2,1,2,0,0,4,0,0,0,0,0,0,1,1
cxnbk6t6L3jnfT5n2Hbl3Q,"7920 W Tropical Pkwy, Ste 170",Las Vegas,NV,89149,SinCity Burgers,69,3.5,business,0,0,1,1,0,1,0,1,0,1,0,1,0,1, 1,1,0,2,0,2,0,0,0,0,0,0,0,0
Wg91oE233AzNieNryRJYYg,3340 S Maryland Pkwy,Las Vegas,NV,89169,Applebee's,89,3.0,business,1,0,1,1,0,1,1,0,0,1,0,1,1,1, 2,1,2,2,0,7,0,0,0,0,0,1,1,1
K-fw0gOHs5sF--_SRZa2Qg,"1910 Village Center Cir, Ste 5",Las Vegas,NV,89134,Port of Subs,30,4.0,business,1,0,1,1,1,1,0,0,0,1,0,1,0,1, 1,1,0,0,0,3,0,0,1,0,0,0,0,0
6z3cgIE9dJ01wUm43f0yBQ,3959 W Spring Mountain Rd,Las Vegas,NV,89109,Fat Dumpling,188,3.5,business,1,0,1,0,0,1,1,0,0,1,0,1,1,1, 1,1,0,0,0,4,0,0,0,0,0,0,0,0
mjMZU-Xu4bDauNzvQ5kYKw,1420 Nevada Hwy,Boulder City,NV,89005,Little Dumpling Thai & Chinese Cuisine,17,3.0,business,0,0,1,1,0,1,0,0,1,1,1,1,1,1, 1,0,1,0,0,3,0,0,0,0,0,0,0,0
stbX9rtRIpDF-VymOwHJ8w,"6605 S Las Vegas Blvd, Ste 145",Las Vegas,NV,89119,Nu Sanctuary Lounge,68,2.5,business,0,0,1,1,0,0,1,1,0,1,1,1,1,3, 3,1,2,0,2,7,0,0,0,0,0,1,1,1
OXBROmBWuDhRhd0BZ7zXJA,"9550 S Eastern Ave, Ste 100",Las Vegas,NV,89123,Honey Pig Korean BBQ,42,3.5,business,1,0,1,0,1,1,1,0,0,1,1,0,1,0, 2,3,1,0,0,3,0,0,0,0,0,0,0,0
G3u4eA85qY8t3LWtiU27qQ,1451 W Owens Ave,Las Vegas,NV,89106,Pat's Chinese Food and Minimart,4,3.0,business,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Yiz2cRBakfVUOHsThLKyoQ,"Arizona Charlie's Decatur, 740 S Decatur",Las Vegas,NV,89107,Ron's Steakhouse,49,4.0,business,0,0,1,0,0,0,0,0,0,1,1,0,1,1, 3,1,2,0,0,2,0,0,0,0,0,0,0,0
DyVteo8Blf5gEfC9QbJE9A,740 S Decatur Blvd,Las Vegas,NV,89107,Arizona Charlie's Decatur,127,3.0,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,1,0,6,0,0,0,0,0,0,0,0
rLMsz9ams_xrlX_weejhtQ,953 E Desert Inn Rd,Las Vegas,NV,89109,Midtown,44,4.0,business,1,0,1,0,0,0,1,0,1,1,0,1,1,1, 2,1,2,2,1,10,1,1,0,1,0,0,1,1
JLbMx9HC2IaTMPFeptdtxw,3850 Las Vegas Blvd S,Las Vegas,NV,89109,Octane Lounge,4,4.0,business,0,0,1,0,0,0,1,0,0,1,0,0,0,0, 2,1,2,0,1,3,0,0,0,0,0,0,1,1
-Tv5UZeFHdKz3RM9vOYpaw,"4640 Paradise Rd, Ste 8",Las Vegas,NV,89169,Milano's Pizzeria,4,3.5,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 2,0,0,0,0,2,0,0,0,1,0,0,0,0
P5BBNzZyMVoeToNsrSkrHA,"3528 S Maryland Pkwy, Ste 103",Las Vegas,NV,89169,Pineapple Park,47,4.0,business,1,0,1,1,0,0,0,0,0,0,0,0,0,3, 1,0,0,2,0,6,0,0,0,0,0,0,0,0
LPm4Q5fI6r5g9BQw-VKhOw,1632 Nevada Hwy,Boulder City,NV,89005,Two Gals From Cal,4,3.5,business,0,0,1,1,0,1,0,0,0,1,0,0,1,0, 2,0,0,0,0,2,0,0,0,0,0,0,0,0
ByF6BhEWd8if3hiNM-BU9w,"The Palazzo, 3325 Las Vegas Blvd S",Las Vegas,NV,89109,Restaurant Charlie,29,4.0,business,0,0,1,1,0,0,0,0,0,1,1,0,1,1, 4,0,2,0,0,4,0,0,0,0,0,0,0,0
02P_M7H7N5Wqhj6Dk379uw,4740 S Arville St,Las Vegas,NV,89103,Vince Neil's Girls Girls Girls,6,3.5,business,1,0,1,0,0,0,1,0,0,1,0,0,0,1, 3,1,2,0,1,2,0,0,0,0,0,0,0,1
C47xNSByH-2k7WbX9Yx6kw,4505 Maryland Pkwy,Las Vegas,NV,89154,Sushic,5,4.0,business,1,0,1,0,0,0,0,0,0,1,0,1,1,0, 1,0,0,2,0,4,0,0,0,0,0,0,0,0
Q9vcbIn-DGht360D3F78Kg,4335 W Tropicana Ave,Las Vegas,NV,89103,Deja Vu Adult Emporium,97,4.0,business,1,0,1,1,0,0,0,0,0,0,0,0,0,1, 2,0,0,0,0,9,0,0,0,0,0,0,0,1
bymQ0lRnBar5scP4FERioQ,1235 E Pebble Rd,Las Vegas,NV,89123,Mulligan's Border Bar & Grill,37,4.0,business,1,0,1,0,0,0,1,0,0,1,0,1,1,1, 1,1,2,2,0,2,0,0,0,0,0,0,0,0
uWECX6-Uq9n8v5ipk9R29A,"241 W Charleston Blvd, Ste 101",Las Vegas,NV,89102,Lola's A Louisana Kitchen,811,4.0,business,1,0,1,1,0,1,1,1,0,1,1,1,1,1, 2,1,1,0,0,2,0,0,0,0,0,0,0,0
KTQHeWmwLxDQEt7GN7n3pA,400 N Nellis Blvd,Las Vegas,NV,89110,Las Famosas De Jose,9,3.5,business,1,0,1,0,1,1,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
YnmtUJGqQIQL9tz1MRyfqA,3799 Las Vegas Blvd S,Las Vegas,NV,89109,Michael Mina Pub 1842,501,4.0,business,0,0,1,1,0,0,1,0,0,1,1,1,1,1, 2,1,2,0,0,6,0,0,0,0,0,0,1,1
pzhjeutsSFcFEDbLp67oeg,3425 E Flamingo Rd,Las Vegas,NV,89121,El Cochinito Contento,4,5.0,business,1,0,1,0,0,1,1,0,0,1,0,1,1,0, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
9zSNR-wM-0pVjaepqidcmg,"10575 S Eastern Ave, Ste 190",Henderson,NV,89052,Horizon Ridge Mini-Mart,18,4.5,business,1,0,1,0,0,0,0,0,0,0,0,1,0,1, 1,0,0,0,0,6,0,0,0,0,0,0,0,0
5iSlHNIy3RLbCP5AayB31g,865 West Craig Road,Las Vegas,NV,89032,Ruby Tuesday,121,3.5,business,1,0,1,1,0,1,1,0,0,1,1,1,1,1, 2,1,2,0,0,5,0,0,0,0,0,1,1,1
s0vNtuLs1cwEqHTXKiS05w,"7090 N Durango Dr, Ste 140",Las Vegas,NV,89149,Babystacks Cafe,370,4.0,business,1,0,1,0,0,1,1,0,0,1,0,1,1,0, 2,1,0,2,0,5,0,0,0,0,0,0,0,0
XyMshAvhd0HfrIbg59Qayw,708 Nevada Way,Boulder City,NV,89005,Oasis Boutique Motel,3,4.5,business,1,0,1,0,0,0,1,1,0,1,0,0,0,0, 2,0,2,0,0,6,0,0,0,0,0,0,1,1
7Zn-bvB2Tu15HTFbCP32LA,"Plaza Hotel & Casino, 1 S Main St",Las Vegas,NV,89101,Swingers Club,11,3.0,business,0,0,1,0,0,0,1,0,0,1,0,0,0,0, 2,0,2,0,3,3,0,0,0,0,0,0,1,1
7B3n6hizoL2CF0dEiJ0x6A,"10720 S Eastern Ave, Ste 100",Henderson,NV,89052,Sushi Factory,29,3.0,business,0,0,1,1,0,1,1,0,0,1,1,1,1,1, 2,0,1,0,0,3,0,0,0,0,0,0,0,0
BKg8YIGX_5YyUczmBAyyCQ,2775 S Nellis Blvd,Las Vegas,NV,89121,China Passion,31,4.5,business,1,0,1,0,1,1,1,0,1,1,0,1,1,0, 1,1,0,0,0,5,0,0,0,0,0,0,0,0
JOsBOphWK14yjq7FC1zL5w,"4780 W Ann Rd, Ste 3",North Las Vegas,NV,89031,China A Go Go,66,3.5,business,0,0,1,1,1,1,1,0,1,0,0,1,1,1, 1,1,0,0,0,2,0,0,0,0,0,0,0,0
DbK9fyJq4O4zfT1jv6JOhw,3650 S Decatur Blvd,Las Vegas,NV,89103,Pam Real Thai Las Vegas,78,4.5,business,0,0,1,1,1,1,0,0,1,1,1,1,1,1, 1,1,0,0,0,4,0,0,0,0,0,0,0,0
U00_w-9WRddd5R_RGdzA0A,"3620 E Flamingo Rd, Ste 5",Las Vegas,NV,89121,Pizza 9,3,4.5,business,1,0,1,0,0,1,0,0,1,1,0,1,0,0, 1,0,0,0,0,8,0,0,1,1,0,0,0,0
V90fC_aF-_DNYzQvUtbLww,"M Resort Spa Casino, 12300 Las Vegas Blvd S",Henderson,NV,89044,Jayde Fuzion,196,3.0,business,1,0,1,0,0,0,0,0,0,1,1,0,1,2, 2,1,2,0,0,8,0,0,0,0,0,0,0,0
kABF0hYfAEnl166mn1zR1A,"6870 S Rainbow Blvd, Ste 101",Las Vegas,NV,89118,The Noodle Man,361,4.0,business,1,0,1,0,0,1,1,0,0,1,0,1,1,1, 1,1,0,0,0,9,0,0,0,0,0,0,0,0
lHCwqXdDSmlmqe88WpjeEg,1661 E Sunset Rd,Las Vegas,NV,89119,PT's,47,3.0,business,1,0,1,0,0,0,1,1,0,1,0,1,1,1, 2,1,2,2,0,6,0,0,0,0,0,0,1,1
zYb4kj2R54R2YPeNm829BA,721 Mall Ring Cir,Henderson,NV,89014,Sauce Italian Bistro & Bar,182,3.0,business,1,0,1,1,1,1,1,0,1,1,1,1,1,1, 2,1,2,2,1,8,1,0,0,1,0,0,1,1
SmkGXa3XVZTXV04IcBkwLg,2204 W Charleston Blvd,Las Vegas,NV,89102,Jimmy John's,65,3.5,business,1,0,1,0,1,1,0,0,1,1,0,1,0,1, 1,1,0,0,0,5,0,0,1,0,0,0,0,0
8DcFtolCfmxupCg-ijNJQA,7293 W Sahara Ave,Las Vegas,NV,89117,Sushi Dan,11,3.5,business,0,0,1,0,0,1,0,0,0,1,0,0,1,1, 3,0,2,0,0,2,0,0,0,0,0,0,0,0
94GNGMxmruuqRLRhLqllWw,8900 W Charleston Blvd,Las Vegas,NV,89117,Wendy's,37,3.5,business,1,0,1,0,0,1,1,0,0,1,0,1,0,1, 1,1,0,2,0,3,0,0,0,0,1,0,0,0
oWD385Ues-RWJmhP_Riz1g,9480 S Eastern Ave,Las Vegas,NV,89123,Griddlecakes,313,3.5,business,1,0,1,1,0,1,0,1,0,1,0,1,1,1, 2,1,0,0,0,3,0,0,0,0,0,1,0,0
s7QJ52CAWUY9lj2iOM08wQ,"City Ctr, 3720 S Las Vegas Blvd",Las Vegas,NV,89109,The Cup,31,3.0,business,0,0,1,1,0,0,0,0,0,0,0,0,0,1, 2,0,0,2,0,2,0,1,0,0,0,0,0,0
Q8bBWMMSqCQYM5DW9lA9JQ,3500 Las Vegas Blvd S,Las Vegas,NV,89109,Espresso,5,4.0,business,0,0,1,0,0,0,0,0,0,0,0,1,0,0, 1,0,0,0,0,2,0,1,0,0,0,0,0,0
NJ2Oyy9MH0qxYiLnVHfPiw,"O'Shea's Casino, 3555 Las Vegas Blvd S",Las Vegas,NV,89109,Subway,7,3.5,business,0,0,1,1,0,0,0,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,1,0,0,0,0,0
JXwyTKI7TlnleDhT3LRKKQ,3400 Las Vegas Blvd S,Las Vegas,NV,89109,Rhumbar,325,3.5,business,0,0,1,1,0,0,1,1,0,1,0,0,0,2, 2,1,2,0,1,6,0,0,0,0,0,0,1,1
n0bg7kf6HcpFchCtxJyc5A,3570 Las Vegas Blvd S,Las Vegas,NV,89109,Mr Chow,181,3.0,business,0,0,1,1,0,0,0,0,0,1,1,1,1,2, 4,1,2,2,0,2,0,0,0,0,0,0,0,0
01SiPgdiOskMC5bUJoyy_g,199 E Warm Springs Rd,Las Vegas,NV,89119,Winchell's Pub & Grill,100,3.5,business,1,0,1,1,1,0,1,0,0,1,0,1,1,1, 2,1,2,0,0,5,0,0,0,0,0,1,1,1
5W37Wy6f4kptoHAU0KX7yg,"McCarran Airport, Terminal C, Gate C4",Las Vegas,NV,89119,The Coffee Bean & Tea Leaf,13,3.0,business,0,0,1,0,0,0,0,0,0,0,0,1,0,1, 1,0,0,0,0,2,0,1,0,0,0,0,0,0
982dasWTyuKUPbGTifUlEA,18 W Pacific Ave,Henderson,NV,89015,Islander's Grill,34,3.5,business,0,0,1,0,0,1,0,0,1,1,0,1,1,1, 1,1,0,0,0,4,0,0,0,0,0,0,0,0
jXyy2Vc-Dgp7QguQJSfnXw,"8560 W Desert Inn Rd, Ste D-3",Las Vegas,NV,89117,Lazeez,169,4.0,business,1,0,1,1,1,1,1,1,1,1,0,1,1,2, 2,1,0,2,0,4,0,0,0,0,0,0,0,0
BntSl0d6YiwGR69cZs7PPg,"2660 S Maryland Pkwy, Ste 24",Las Vegas,NV,89109,Island Grill,9,4.0,business,0,0,1,0,0,0,1,0,0,1,0,1,0,0, 1,1,2,2,3,5,0,0,0,0,0,0,1,1
xxYsX6Gj0-pj-kxKw092LQ,450 S Buffalo Dr,Las Vegas,NV,89145,Papa John's Pizza,33,3.5,business,1,0,1,0,1,1,0,0,1,1,0,1,0,1, 1,1,0,0,0,2,0,0,0,1,0,0,0,0
4BUQcvJKEd43kYoKX0PFSw,3730 Las Vegas Boulevard S,Las Vegas,NV,89109,Lift Bar,20,2.5,business,0,0,1,0,0,0,1,0,0,1,0,0,0,0, 3,0,2,0,0,3,0,0,0,0,0,0,1,1
EAwh1OmG6t6p3nRaZOW_AA,4178 Koval Ln,Las Vegas,NV,89109,Ellis Island Casino & Brewery,1758,4.0,business,0,0,1,1,0,0,1,0,0,1,0,0,1,2, 1,1,2,2,0,11,0,0,0,0,0,1,1,1
VSjzy2RF0ojIVCSyEoTnXA,160 E Flamingo Rd,Las Vegas,NV,89109,Starbucks,31,3.0,business,0,0,1,0,0,0,0,0,0,0,0,1,0,1, 2,0,0,2,0,2,0,1,0,0,0,0,0,0
Y4nw_rZUPGw-aRdx6kv4kA,4178 Koval Ln,Las Vegas,NV,89109,Boardhouse Serious Sandwich,9,2.5,business,0,0,1,0,0,0,1,0,0,0,0,1,0,0, 2,0,2,0,0,2,0,0,1,0,0,0,0,0
LvPOrcROpCk535GhmdJAzg,1410 Nevada Hwy,Boulder City,NV,89005,A & W Root Beer,45,3.5,business,1,0,1,1,0,1,0,0,0,1,0,1,0,1, 1,1,0,0,0,2,0,0,0,0,0,1,0,0
SycXTaA4MeJZuDK4Y1owDQ,10810 W Charleston Blvd,Las Vegas,NV,89135,Islands Restaurant,206,3.5,business,1,0,1,1,0,1,1,1,0,1,0,1,1,1, 2,1,2,0,1,6,0,0,0,0,0,1,1,1
TZ0sFZnJi1w4CM0IcA4T6w,"855 E Twain Ave, Ste 127",Las Vegas,NV,89169,Tacos Los Toritos,15,3.5,business,1,0,1,0,1,1,1,0,0,1,0,1,0,0, 1,0,0,0,0,2,0,0,0,0,0,0,0,0
UcgCSTCtPv1GeW5bKsEdag,360 E Tropicana Ave,Las Vegas,NV,89169,Grind Burger Bar and Lounge,199,4.0,business,0,0,1,1,0,1,1,1,0,1,0,1,1,1, 2,1,2,2,0,3,0,0,0,0,0,0,0,0
FK7JHSUMdznZefUW6X319A,5825 S Eastern Ave,Las Vegas,NV,89119,McCarran Marketplace,3,5.0,business,1,0,0,0,0,0,0,0,0,0,0,0,0,0, 2,0,0,0,0,5,0,0,0,0,0,1,0,0
fpM-O9Ul62xizBq9YNO_tQ,2001 N Rainbow Blvd,Las Vegas,NV,89108,Romano's Macaroni Grill,136,3.0,business,1,0,1,0,1,1,0,1,0,1,1,1,1,1, 2,1,2,2,0,2,1,0,0,0,0,0,0,0
5OqrwhtZ3mcmUSwLINZTWQ,3730 Las Vegas Blvd S,Las Vegas,NV,89109,Blossom,211,4.0,business,0,0,1,1,0,0,0,0,0,1,1,0,1,1, 3,2,2,2,0,2,0,0,0,0,0,0,0,0
EVxY3Vcc-4uavsq2CQsk3g,3131 South Las Vegas Blvd,Las Vegas,NV,89109,Tryst Nightclub,992,3.5,business,0,0,1,1,0,0,0,1,0,1,0,0,0,2, 3,1,2,0,1,2,0,0,0,0,0,0,0,1
74C1z6cqEdvJVgETTcEodw,3400 Las Vegas Blvd S,Las Vegas,NV,89109,Portofino by Chef Michael LaPlaca,227,4.0,business,0,0,1,1,0,0,1,0,0,1,1,1,1,1, 3,1,2,2,0,6,1,0,0,0,0,0,1,1
HGitzBs7x_fUvdTtrTacXg,3730 Las Vegas Blvd S,Las Vegas,NV,89109,Tetsu,74,4.0,business,0,0,1,0,0,0,0,0,0,1,1,0,1,2, 4,3,2,0,0,2,0,0,0,0,0,0,0,0
kI86MfVvZPJUm4RYy3YmUw,Angel Park Trl,Las Vegas,NV,89144,Cafe Sienna,7,2.5,business,0,0,1,0,0,1,0,0,0,0,0,1,1,0, 2,0,0,0,0,2,0,0,0,0,0,0,0,0
FooKqQJ3UnsIG2slFPuLRA,"Treasure Island Casino, 3300 Las Vegas Blvd S",Las Vegas,NV,89109,Canter's Delicatessen,141,3.5,business,0,0,1,1,0,1,1,0,0,1,0,1,0,1, 2,1,1,0,0,3,0,0,1,0,0,0,0,0
y1PNjkLyR3dmZS8H47K_8w,"Riviera Hotel & Casino, 2901 Las Vegas Blvd S",Las Vegas,NV,89109,Java Stop,3,3.5,business,0,0,1,0,0,0,0,1,0,0,0,0,0,0, 1,0,0,0,0,3,0,1,0,0,0,0,0,0
WKOFZrMbyMwkg7TW1mUBCg,2901 Las Vegas Blvd S,Las Vegas,NV,89109,Riviera Comedy Club Theatre,30,4.0,business,1,0,1,0,0,0,0,0,0,1,0,0,0,1, 2,1,2,0,0,2,0,0,0,0,0,0,0,1
Opxi_-aCcn6S-dj7JzRE2Q,"420 Rampart Blvd, Ste 150",Las Vegas,NV,89145,Taste Market & Deli,4,4.0,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0, 1,0,0,0,0,5,0,0,1,0,0,0,0,0
J7EUrh1q3lgENaoTrHZl_w,"450 S Rampart Blvd, Ste 120",Las Vegas,NV,89145,Ogden's Hops and Harvest,73,3.5,business,0,0,1,0,0,1,1,1,0,1,1,1,1,2, 2,1,2,2,0,2,0,0,0,0,0,0,0,0
son0P5-Q87v1X_75grNFEg,"Wolf Theater, 305 Convention Center Dr",Las Vegas,NV,89109,Shades of Sinatra,27,4.0,business,0,0,1,1,0,1,0,0,0,1,0,0,0,2, 1,1,2,0,1,4,0,0,0,0,0,0,0,1
tgXiIcCoKYfg-hm8yLxenQ,51 N Nellis,Las Vegas,NV,89110,In-N-Out Burger,46,4.0,business,1,0,1,1,0,1,0,1,0,1,0,1,0,1, 1,1,0,0,0,3,0,0,0,0,1,0,0,0
8zh9Uts1H32Cqfbar44TLw,4262 E Charleston Blvd,Las Vegas,NV,89104,El Birotazo,38,4.0,business,0,0,1,0,0,1,1,0,0,0,0,1,1,1, 1,1,1,0,0,2,0,0,0,0,0,0,0,0
eDn45jTzYgCXhG4a_1wykQ,"450 S Rampart Blvd, Ste 120",Las Vegas,NV,89145,Bottles & Burgers By Double Helix,82,3.0,business,0,0,1,1,0,0,1,1,0,1,1,1,1,1, 2,1,2,2,0,5,0,0,0,0,0,0,0,0
GtrKMt4SFqh7eBl2CKeOIQ,463 S Decatur Blvd,Las Vegas,NV,89107,Payless Pizza,8,2.0,business,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
7SLZwNRhc2bpUXQXLypTTg,6080 W Craig Rd,Las Vegas,NV,89130,Burger King,7,1.0,business,0,0,1,0,0,1,0,0,0,1,0,1,0,0, 1,0,0,2,0,4,0,0,0,0,1,0,0,0
prIta4agQiDpUQVY3MliFA,,Las Vegas,NV,89118,Chef @ Your Home,21,5.0,business,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
qYf3gGP4PYZlV5CcQlorwA,2025 E Sahara Ave,Las Vegas,NV,89119,Sin City Wings,44,3.5,business,1,0,1,1,1,1,0,1,1,1,0,1,0,1, 1,1,0,0,0,6,0,0,0,0,0,0,0,0
ayT30_GPYHqnrDhBe3IySQ,10721 W Charleston Blvd,Las Vegas,NV,89135,Life Cafe,4,3.0,business,1,0,1,0,0,1,0,1,0,0,0,1,1,0, 2,0,0,2,0,2,0,0,0,0,0,0,0,0
